Latitude (decimal degrees):	51.496
Longitude (decimal degrees):	10.808
Elevation (m):	177
Radiation database:	PVGIS-SARAH2


Slope: 30 deg. 
Azimuth: 4 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20200401:0610,107.46,57.81,2.22,11.29,-2.3,0.97,0.0
20200401:0710,317.65,90.76,4.56,20.37,-0.13,1.03,0.0
20200401:0810,508.59,123.42,6.59,28.75,2.14,1.79,0.0
20200401:0910,674.83,144.83,8.25,35.82,3.62,2.28,0.0
20200401:1010,814.02,144.8,9.43,40.83,4.77,2.34,0.0
20200401:1110,872.04,149.15,9.91,43.01,5.67,2.34,0.0
20200401:1210,903.19,120.28,9.82,41.92,6.41,2.34,0.0
20200401:1310,764.31,144.1,8.74,37.8,6.95,2.34,0.0
20200401:1410,610.23,135.81,7.21,31.34,7.18,2.41,0.0
20200401:1510,414.9,116.04,5.21,23.33,7.09,2.41,0.0
20200401:1610,224.83,74.7,3.04,14.44,6.61,2.0,0.0
20200401:1710,29.29,25.48,0.75,5.15,5.2,1.93,0.0
20200401:1810,0.0,0.0,0.0,0.0,3.32,2.14,0.0
20200401:1910,0.0,0.0,0.0,0.0,2.17,2.07,0.0
20200401:2010,0.0,0.0,0.0,0.0,0.6,1.93,0.0
20200401:2110,0.0,0.0,0.0,0.0,-0.85,1.72,0.0
20200401:2210,0.0,0.0,0.0,0.0,-1.65,1.59,0.0
20200401:2310,0.0,0.0,0.0,0.0,-2.45,1.72,0.0
20200402:0010,0.0,0.0,0.0,0.0,-2.67,1.72,0.0
20200402:0110,0.0,0.0,0.0,0.0,-2.79,1.72,0.0
20200402:0210,0.0,0.0,0.0,0.0,-2.63,1.66,0.0
20200402:0310,0.0,0.0,0.0,0.0,-2.54,1.66,0.0
20200402:0410,0.0,0.0,0.0,0.0,-2.75,1.66,0.0
20200402:0510,0.0,5.35,0.08,2.32,-2.47,1.52,0.0
20200402:0610,82.6,72.52,2.12,11.65,-0.99,1.1,0.0
20200402:0710,277.35,113.98,4.45,20.73,2.04,0.97,0.0
20200402:0810,475.3,142.54,6.52,29.12,4.71,1.52,0.0
20200402:0910,605.09,182.15,8.05,36.2,6.09,2.34,0.0
20200402:1010,483.12,294.77,8.17,41.22,6.98,3.17,0.0
20200402:1110,414.35,336.54,8.05,43.4,7.13,3.38,0.0
20200402:1210,709.26,223.46,9.2,42.29,7.78,4.0,0.0
20200402:1310,658.62,199.6,8.43,38.13,8.04,4.07,0.0
20200402:1410,590.64,145.47,7.18,31.63,8.13,4.28,0.0
20200402:1510,415.41,116.63,5.27,23.6,8.38,4.55,0.0
20200402:1610,214.93,80.48,3.05,14.69,7.72,3.38,0.0
20200402:1710,37.27,23.57,0.84,5.4,7.04,3.1,0.0
20200402:1810,0.0,0.0,0.0,0.0,5.45,3.03,0.0
20200402:1910,0.0,0.0,0.0,0.0,4.55,3.31,0.0
20200402:2010,0.0,0.0,0.0,0.0,4.11,3.38,0.0
20200402:2110,0.0,0.0,0.0,0.0,3.81,3.45,0.0
20200402:2210,0.0,0.0,0.0,0.0,3.29,3.52,0.0
20200402:2310,0.0,0.0,0.0,0.0,2.72,3.38,0.0
20200403:0010,0.0,0.0,0.0,0.0,2.53,3.45,0.0
20200403:0110,0.0,0.0,0.0,0.0,2.81,3.59,0.0
20200403:0210,0.0,0.0,0.0,0.0,3.23,3.66,0.0
20200403:0310,0.0,0.0,0.0,0.0,3.56,3.59,0.0
20200403:0410,0.0,0.0,0.0,0.0,3.64,3.17,0.0
20200403:0510,0.0,1.78,0.03,2.67,3.64,2.76,0.0
20200403:0610,0.0,28.91,0.42,11.99,3.51,2.48,0.0
20200403:0710,0.0,73.67,1.06,21.09,4.9,2.69,0.0
20200403:0810,0.0,101.65,1.46,29.48,5.77,3.52,0.0
20200403:0910,0.0,110.98,1.59,36.58,6.06,3.24,0.0
20200403:1010,32.77,289.81,4.42,41.61,6.54,3.03,0.0
20200403:1110,63.64,327.41,5.18,43.78,6.56,2.83,0.0
20200403:1210,305.4,346.97,7.29,42.65,6.87,2.9,0.0
20200403:1310,81.16,301.42,4.93,38.46,7.64,3.45,0.0
20200403:1410,328.28,244.63,6.08,31.93,7.88,3.31,0.0
20200403:1510,13.82,159.33,2.4,23.87,8.32,2.76,0.0
20200403:1610,1.33,71.92,1.05,14.95,7.85,2.14,0.0
20200403:1710,0.0,20.52,0.29,5.65,7.26,1.66,0.0
20200403:1810,0.0,0.0,0.0,0.0,6.48,1.52,0.0
20200403:1910,0.0,0.0,0.0,0.0,6.04,1.72,0.0
20200403:2010,0.0,0.0,0.0,0.0,5.66,1.72,0.0
20200403:2110,0.0,0.0,0.0,0.0,5.35,1.79,0.0
20200403:2210,0.0,0.0,0.0,0.0,4.99,1.86,0.0
20200403:2310,0.0,0.0,0.0,0.0,4.52,1.86,0.0
20200404:0010,0.0,0.0,0.0,0.0,4.07,1.86,0.0
20200404:0110,0.0,0.0,0.0,0.0,3.51,1.79,0.0
20200404:0210,0.0,0.0,0.0,0.0,3.25,1.59,0.0
20200404:0310,0.0,0.0,0.0,0.0,2.53,1.52,0.0
20200404:0410,0.0,0.0,0.0,0.0,1.84,1.45,0.0
20200404:0510,0.0,9.81,0.15,3.02,1.5,1.38,0.0
20200404:0610,72.15,81.31,2.13,12.34,2.37,0.9,0.0
20200404:0710,160.79,160.9,3.9,21.44,4.54,0.97,0.0
20200404:0810,451.17,157.34,6.54,29.85,6.12,0.83,0.0
20200404:0910,367.0,277.3,7.07,36.96,7.11,0.21,0.0
20200404:1010,217.37,347.05,6.67,42.0,7.84,0.34,0.0
20200404:1110,143.18,357.7,6.22,44.17,8.6,0.69,0.0
20200404:1210,550.81,289.29,8.64,43.01,9.04,0.76,0.0
20200404:1310,566.38,239.84,8.15,38.78,9.36,0.9,0.0
20200404:1410,567.6,157.73,7.19,32.22,9.73,1.1,0.0
20200404:1510,401.41,124.18,5.31,24.14,9.86,1.52,0.0
20200404:1610,221.03,78.49,3.16,15.2,9.66,2.07,0.0
20200404:1710,34.85,34.55,0.91,5.9,8.82,2.21,0.0
20200404:1810,0.0,0.0,0.0,0.0,6.99,2.41,0.0
20200404:1910,0.0,0.0,0.0,0.0,6.36,2.76,0.0
20200404:2010,0.0,0.0,0.0,0.0,5.17,2.62,0.0
20200404:2110,0.0,0.0,0.0,0.0,4.16,2.55,0.0
20200404:2210,0.0,0.0,0.0,0.0,3.3,2.41,0.0
20200404:2310,0.0,0.0,0.0,0.0,2.52,2.41,0.0
20200405:0010,0.0,0.0,0.0,0.0,1.78,2.34,0.0
20200405:0110,0.0,0.0,0.0,0.0,1.13,2.34,0.0
20200405:0210,0.0,0.0,0.0,0.0,0.54,2.28,0.0
20200405:0310,0.0,0.0,0.0,0.0,-0.07,2.14,0.0
20200405:0410,0.0,0.0,0.0,0.0,-0.66,2.0,0.0
20200405:0510,0.0,12.48,0.19,3.37,-1.13,1.93,0.0
20200405:0610,110.47,67.5,2.48,12.69,0.38,1.59,0.0
20200405:0710,302.48,107.96,4.74,21.79,4.79,1.79,0.0
20200405:0810,491.62,139.04,6.77,30.21,7.35,2.28,0.0
20200405:0910,671.81,150.74,8.47,37.34,9.55,2.83,0.0
20200405:1010,820.53,145.2,9.69,42.39,11.45,3.31,0.0
20200405:1110,830.22,174.14,9.98,44.55,12.89,3.79,0.0
20200405:1210,875.22,137.97,9.94,43.37,13.79,4.28,0.0
20200405:1310,781.94,134.78,8.99,39.11,14.24,4.62,0.0
20200405:1410,624.59,128.94,7.45,32.51,14.33,4.76,0.0
20200405:1510,426.56,112.88,5.45,24.41,14.12,4.76,0.0
20200405:1610,229.85,76.12,3.26,15.45,13.53,4.14,0.0
20200405:1710,38.91,34.45,0.98,6.15,12.21,3.66,0.0
20200405:1810,0.0,0.0,0.0,0.0,10.39,3.52,0.0
20200405:1910,0.0,0.0,0.0,0.0,9.51,3.52,0.0
20200405:2010,0.0,0.0,0.0,0.0,8.45,3.31,0.0
20200405:2110,0.0,0.0,0.0,0.0,7.43,3.03,0.0
20200405:2210,0.0,0.0,0.0,0.0,6.49,2.83,0.0
20200405:2310,0.0,0.0,0.0,0.0,5.57,2.69,0.0
20200406:0010,0.0,0.0,0.0,0.0,4.56,2.41,0.0
20200406:0110,0.0,0.0,0.0,0.0,3.37,2.21,0.0
20200406:0210,0.0,0.0,0.0,0.0,2.14,1.93,0.0
20200406:0310,0.0,0.0,0.0,0.0,1.45,1.86,0.0
20200406:0410,0.0,0.0,0.0,0.0,1.15,1.72,0.0
20200406:0510,0.0,16.05,0.24,3.71,1.44,1.52,0.0
20200406:0610,131.09,58.73,2.67,13.03,3.23,0.97,0.0
20200406:0710,325.92,98.45,4.92,22.14,6.87,0.69,0.0
20200406:0810,516.41,128.99,6.94,30.57,10.31,1.1,0.0
20200406:0910,690.58,144.82,8.63,37.72,12.41,1.86,0.0
20200406:1010,843.39,134.15,9.83,42.78,14.29,2.07,0.0
20200406:1110,852.14,164.42,10.13,44.93,15.92,2.28,0.0
20200406:1210,896.99,127.92,10.09,43.73,17.31,2.41,0.0
20200406:1310,801.1,127.29,9.14,39.43,18.26,2.62,0.0
20200406:1410,630.2,128.6,7.54,32.8,18.76,2.83,0.0
20200406:1510,437.84,109.2,5.56,24.67,18.79,2.76,0.0
20200406:1610,214.12,86.03,3.26,15.71,18.25,2.14,0.0
20200406:1710,40.78,35.22,1.03,6.4,16.79,2.0,0.0
20200406:1810,0.0,0.0,0.0,0.0,14.64,2.34,0.0
20200406:1910,0.0,0.0,0.0,0.0,12.83,2.28,0.0
20200406:2010,0.0,0.0,0.0,0.0,10.57,2.34,0.0
20200406:2110,0.0,0.0,0.0,0.0,9.08,2.41,0.0
20200406:2210,0.0,0.0,0.0,0.0,7.98,2.34,0.0
20200406:2310,0.0,0.0,0.0,0.0,7.03,2.34,0.0
20200407:0010,0.0,0.0,0.0,0.0,6.15,2.34,0.0
20200407:0110,0.0,0.0,0.0,0.0,5.38,2.55,0.0
20200407:0210,0.0,0.0,0.0,0.0,5.03,2.62,0.0
20200407:0310,0.0,0.0,0.0,0.0,4.77,2.55,0.0
20200407:0410,0.0,0.0,0.0,0.0,4.42,2.41,0.0
20200407:0510,0.0,16.05,0.24,4.05,4.11,2.28,0.0
20200407:0610,103.72,73.64,2.51,13.37,5.98,1.79,0.0
20200407:0710,281.57,115.74,4.68,22.49,9.92,1.52,0.0
20200407:0810,474.27,142.79,6.71,30.93,12.19,1.66,0.0
20200407:0910,613.67,172.01,8.23,38.09,13.78,1.59,0.0
20200407:1010,611.74,238.38,8.84,43.16,15.07,1.72,0.0
20200407:1110,591.64,274.87,9.0,45.31,16.15,1.79,0.0
20200407:1210,698.51,217.88,9.26,44.09,16.91,1.72,0.0
20200407:1310,647.59,194.13,8.48,39.75,17.35,1.59,0.0
20200407:1410,106.19,265.19,4.64,33.09,17.3,1.86,0.0
20200407:1510,163.02,196.87,4.17,24.94,16.89,2.34,0.0
20200407:1610,182.34,94.47,3.08,15.96,16.42,2.34,0.0
20200407:1710,32.9,38.56,0.99,6.65,15.32,2.34,0.0
20200407:1810,0.0,0.0,0.0,0.0,13.41,2.55,0.0
20200407:1910,0.0,0.0,0.0,0.0,12.7,2.55,0.0
20200407:2010,0.0,0.0,0.0,0.0,11.44,2.62,0.0
20200407:2110,0.0,0.0,0.0,0.0,10.43,2.69,0.0
20200407:2210,0.0,0.0,0.0,0.0,9.61,2.69,0.0
20200407:2310,0.0,0.0,0.0,0.0,8.82,2.62,0.0
20200408:0010,0.0,0.0,0.0,0.0,8.08,2.48,0.0
20200408:0110,0.0,0.0,0.0,0.0,7.35,2.41,0.0
20200408:0210,0.0,0.0,0.0,0.0,6.67,2.28,0.0
20200408:0310,0.0,0.0,0.0,0.0,5.97,2.21,0.0
20200408:0410,0.0,0.0,0.0,0.0,5.25,2.14,0.0
20200408:0510,0.0,20.51,0.31,4.39,4.55,2.0,0.0
20200408:0610,121.33,69.78,2.72,13.71,5.92,1.38,0.0
20200408:0710,311.83,108.95,4.96,22.83,9.89,1.59,0.0
20200408:0810,508.95,135.67,7.02,31.29,12.21,1.59,0.0
20200408:0910,702.92,138.07,8.76,38.46,14.48,1.59,0.0
20200408:1010,840.62,135.53,9.91,43.54,16.49,1.66,0.0
20200408:1110,880.62,146.77,10.3,45.69,17.95,1.79,0.0
20200408:1210,908.72,118.38,10.2,44.44,18.83,1.86,0.0
20200408:1310,798.06,126.17,9.19,40.07,19.2,1.52,0.0
20200408:1410,627.77,128.6,7.61,33.38,19.32,1.1,0.0
20200408:1510,429.47,112.44,5.6,25.2,19.17,0.76,0.0
20200408:1610,215.16,86.08,3.34,16.21,18.82,0.69,0.0
20200408:1710,41.48,38.57,1.13,6.9,17.39,0.97,0.0
20200408:1810,0.0,0.0,0.0,0.0,15.39,1.17,0.0
20200408:1910,0.0,0.0,0.0,0.0,15.36,0.97,0.0
20200408:2010,0.0,0.0,0.0,0.0,14.52,0.83,0.0
20200408:2110,0.0,0.0,0.0,0.0,13.47,0.69,0.0
20200408:2210,0.0,0.0,0.0,0.0,12.13,0.97,0.0
20200408:2310,0.0,0.0,0.0,0.0,10.39,1.45,0.0
20200409:0010,0.0,0.0,0.0,0.0,7.94,1.79,0.0
20200409:0110,0.0,0.0,0.0,0.0,6.85,1.86,0.0
20200409:0210,0.0,0.0,0.0,0.0,6.06,1.86,0.0
20200409:0310,0.0,0.0,0.0,0.0,5.64,1.86,0.0
20200409:0410,0.0,0.0,0.0,0.0,5.17,1.86,0.0
20200409:0510,0.0,19.62,0.29,4.73,4.89,1.86,0.0
20200409:0610,101.02,79.85,2.59,14.05,7.06,1.24,0.0
20200409:0710,80.26,179.48,3.4,23.18,10.34,0.97,0.0
20200409:0810,455.0,155.51,6.74,31.64,12.77,1.17,0.0
20200409:0910,278.44,298.5,6.69,38.83,14.27,2.07,0.0
20200409:1010,784.95,155.28,9.63,43.92,15.11,2.21,0.0
20200409:1110,821.44,166.43,9.99,46.06,15.78,1.93,0.0
20200409:1210,431.89,322.06,8.17,44.79,16.37,1.72,0.0
20200409:1310,0.0,166.93,2.4,40.39,16.89,1.93,0.0
20200409:1410,274.32,258.56,5.96,33.66,17.27,2.62,0.0
20200409:1510,270.91,174.22,4.88,25.46,16.98,2.76,0.0
20200409:1610,117.44,117.89,2.8,16.45,16.36,2.83,0.0
20200409:1710,42.31,38.33,1.15,7.14,15.2,2.28,0.0
20200409:1810,0.0,0.0,0.0,0.0,13.56,2.14,0.0
20200409:1910,0.0,0.0,0.0,0.0,12.32,1.72,0.0
20200409:2010,0.0,0.0,0.0,0.0,10.06,1.79,0.0
20200409:2110,0.0,0.0,0.0,0.0,8.59,1.79,0.0
20200409:2210,0.0,0.0,0.0,0.0,7.81,1.72,0.0
20200409:2310,0.0,0.0,0.0,0.0,7.08,1.66,0.0
20200410:0010,0.0,0.0,0.0,0.0,6.66,1.52,0.0
20200410:0110,0.0,0.0,0.0,0.0,6.3,1.38,0.0
20200410:0210,0.0,0.0,0.0,0.0,5.9,1.24,0.0
20200410:0310,0.0,0.0,0.0,0.0,5.28,1.24,0.0
20200410:0410,0.0,0.0,0.0,0.0,4.76,1.24,0.0
20200410:0510,0.0,24.07,0.36,5.06,4.5,1.1,0.0
20200410:0610,63.76,100.81,2.36,14.38,6.52,0.55,0.0
20200410:0710,275.54,133.19,4.92,23.52,8.89,0.69,0.0
20200410:0810,509.24,141.47,7.17,32.0,10.62,0.76,0.0
20200410:0910,688.1,152.06,8.86,39.2,11.95,0.41,0.0
20200410:1010,719.28,207.38,9.62,44.3,13.33,0.55,0.0
20200410:1110,699.94,245.45,9.77,46.44,14.41,1.86,0.0
20200410:1210,706.11,231.96,9.61,45.14,14.69,2.14,0.0
20200410:1310,668.52,200.65,8.87,40.7,14.98,2.28,0.0
20200410:1410,590.77,151.46,7.6,33.94,14.94,2.34,0.0
20200410:1510,420.18,121.49,5.69,25.72,14.61,2.48,0.0
20200410:1610,212.61,90.39,3.43,16.7,14.05,2.48,0.0
20200410:1710,51.21,37.25,1.29,7.39,12.93,2.21,0.0
20200410:1810,0.0,0.0,0.0,0.0,11.14,2.34,0.0
20200410:1910,0.0,0.0,0.0,0.0,9.55,2.34,0.0
20200410:2010,0.0,0.0,0.0,0.0,7.96,2.07,0.0
20200410:2110,0.0,0.0,0.0,0.0,6.39,1.72,0.0
20200410:2210,0.0,0.0,0.0,0.0,5.61,1.52,0.0
20200410:2310,0.0,0.0,0.0,0.0,5.23,1.38,0.0
20200411:0010,0.0,0.0,0.0,0.0,4.7,1.31,0.0
20200411:0110,0.0,0.0,0.0,0.0,4.09,1.31,0.0
20200411:0210,0.0,0.0,0.0,0.0,3.37,1.31,0.0
20200411:0310,0.0,0.0,0.0,0.0,2.92,1.31,0.0
20200411:0410,0.0,0.0,0.0,0.0,2.62,1.24,0.0
20200411:0510,0.0,11.59,0.17,5.39,2.32,1.31,0.0
20200411:0610,148.22,62.49,3.07,14.71,3.79,0.9,0.0
20200411:0710,305.32,120.15,5.12,23.85,6.66,1.52,0.0
20200411:0810,539.56,124.79,7.33,32.34,8.26,2.0,0.0
20200411:0910,688.55,151.52,8.9,39.56,9.81,2.07,0.0
20200411:1010,867.07,124.94,10.2,44.67,11.12,1.93,0.0
20200411:1110,874.0,154.95,10.46,46.81,12.28,1.66,0.0
20200411:1210,918.79,116.08,10.41,45.49,13.22,1.59,0.0
20200411:1310,805.94,124.97,9.39,41.02,13.85,1.66,0.0
20200411:1410,623.14,134.12,7.76,34.22,14.2,1.79,0.0
20200411:1510,436.41,112.26,5.79,25.98,14.17,2.0,0.0
20200411:1610,233.17,80.99,3.56,16.94,13.79,2.07,0.0
20200411:1710,51.84,37.95,1.33,7.63,12.81,1.72,0.0
20200411:1810,0.0,0.0,0.0,0.0,11.12,2.07,0.0
20200411:1910,0.0,0.0,0.0,0.0,9.9,2.21,0.0
20200411:2010,0.0,0.0,0.0,0.0,8.09,2.07,0.0
20200411:2110,0.0,0.0,0.0,0.0,6.43,1.93,0.0
20200411:2210,0.0,0.0,0.0,0.0,5.86,1.66,0.0
20200411:2310,0.0,0.0,0.0,0.0,7.76,1.03,0.0
20200412:0010,0.0,0.0,0.0,0.0,7.61,0.34,0.0
20200412:0110,0.0,0.0,0.0,0.0,7.44,0.07,0.0
20200412:0210,0.0,0.0,0.0,0.0,7.02,0.28,0.0
20200412:0310,0.0,0.0,0.0,0.0,6.58,0.62,0.0
20200412:0410,0.0,0.0,0.0,0.0,5.54,1.03,0.0
20200412:0510,0.0,29.42,0.44,5.72,4.64,1.24,0.0
20200412:0610,133.65,71.82,3.0,15.04,6.04,0.69,0.0
20200412:0710,316.77,112.61,5.18,24.19,10.02,0.83,0.0
20200412:0810,293.34,232.34,6.15,32.69,13.45,1.45,0.0
20200412:0910,266.68,310.2,6.79,39.92,15.22,2.62,0.0
20200412:1010,821.31,144.01,9.99,45.04,16.63,3.1,0.0
20200412:1110,872.79,148.22,10.42,47.18,17.81,3.1,0.0
20200412:1210,899.9,118.95,10.3,45.83,18.53,2.97,0.0
20200412:1310,440.32,288.15,7.88,41.33,18.97,2.97,0.0
20200412:1410,143.98,279.0,5.18,34.5,19.17,3.03,0.0
20200412:1510,89.97,208.25,3.76,26.23,18.68,2.83,0.0
20200412:1610,185.2,101.8,3.35,17.19,18.01,1.86,0.0
20200412:1710,43.01,43.33,1.29,7.87,17.14,1.59,0.0
20200412:1810,0.0,0.0,0.0,0.0,15.51,1.72,0.0
20200412:1910,0.0,0.0,0.0,0.0,13.67,2.0,0.0
20200412:2010,0.0,0.0,0.0,0.0,11.34,2.21,0.0
20200412:2110,0.0,0.0,0.0,0.0,9.68,2.28,0.0
20200412:2210,0.0,0.0,0.0,0.0,8.61,2.34,0.0
20200412:2310,0.0,0.0,0.0,0.0,7.94,2.41,0.0
20200413:0010,0.0,0.0,0.0,0.0,7.41,2.41,0.0
20200413:0110,0.0,0.0,0.0,0.0,6.76,2.48,0.0
20200413:0210,0.0,0.0,0.0,0.0,6.66,2.62,0.0
20200413:0310,0.0,0.0,0.0,0.0,6.85,2.9,0.0
20200413:0410,0.0,0.0,0.0,0.0,7.19,3.1,0.0
20200413:0510,0.0,33.88,0.51,6.05,6.9,3.45,0.0
20200413:0610,35.62,114.76,2.17,15.37,6.75,4.28,0.0
20200413:0710,11.16,161.32,2.44,24.52,7.42,4.55,0.0
20200413:0810,0.0,107.25,1.54,33.03,7.2,4.62,0.0
20200413:0910,0.0,124.03,1.78,40.28,7.22,4.69,0.0
20200413:1010,54.68,332.82,5.24,45.41,7.39,4.76,0.0
20200413:1110,265.45,384.14,7.68,47.54,7.66,4.83,0.0
20200413:1210,587.49,292.78,9.32,46.17,8.25,5.03,0.0
20200413:1310,647.93,218.98,9.0,41.63,8.71,5.38,0.0
20200413:1410,476.72,213.29,7.34,34.78,8.58,5.31,0.0
20200413:1510,292.17,183.64,5.31,26.48,8.28,5.17,0.0
20200413:1610,183.21,109.71,3.46,17.43,7.84,5.17,0.0
20200413:1710,45.52,44.99,1.37,8.11,7.1,4.97,0.0
20200413:1810,0.0,0.0,0.0,0.0,6.07,4.28,0.0
20200413:1910,0.0,0.0,0.0,0.0,5.41,4.28,0.0
20200413:2010,0.0,0.0,0.0,0.0,4.33,4.41,0.0
20200413:2110,0.0,0.0,0.0,0.0,3.21,4.62,0.0
20200413:2210,0.0,0.0,0.0,0.0,2.37,4.34,0.0
20200413:2310,0.0,0.0,0.0,0.0,1.78,3.93,0.0
20200414:0010,0.0,0.0,0.0,0.0,1.46,3.79,0.0
20200414:0110,0.0,0.0,0.0,0.0,1.36,3.86,0.0
20200414:0210,0.0,0.0,0.0,0.0,1.16,3.66,0.0
20200414:0310,0.0,0.0,0.0,0.0,0.98,3.31,0.0
20200414:0410,0.0,0.0,0.0,0.0,0.62,2.97,0.0
20200414:0510,0.01,37.58,0.66,6.37,0.45,2.83,0.0
20200414:0610,162.72,62.81,3.35,15.69,1.38,3.45,0.0
20200414:0710,316.04,124.47,5.39,24.85,2.26,4.0,0.0
20200414:0810,246.67,257.25,6.06,33.37,3.65,3.52,0.0
20200414:0910,207.29,329.79,6.55,40.63,5.15,3.52,0.0
20200414:1010,465.37,322.21,8.72,45.78,6.18,3.38,0.0
20200414:1110,598.31,298.11,9.58,47.9,6.83,3.24,0.0
20200414:1210,719.85,233.7,9.91,46.51,7.4,2.97,0.0
20200414:1310,751.8,164.68,9.43,41.94,7.44,2.83,0.0
20200414:1410,628.1,138.76,7.98,35.05,7.78,2.97,0.0
20200414:1510,442.06,116.76,6.02,26.74,7.76,3.1,0.0
20200414:1610,232.75,87.17,3.74,17.67,7.55,3.17,0.0
20200414:1710,43.82,47.59,1.39,8.35,7.23,2.83,0.0
20200414:1810,0.0,0.0,0.0,0.0,6.67,2.21,0.0
20200414:1910,0.0,0.0,0.0,0.0,5.23,2.41,0.0
20200414:2010,0.0,0.0,0.0,0.0,4.24,2.07,0.0
20200414:2110,0.0,0.0,0.0,0.0,3.36,1.93,0.0
20200414:2210,0.0,0.0,0.0,0.0,2.2,2.0,0.0
20200414:2310,0.0,0.0,0.0,0.0,1.3,2.0,0.0
20200415:0010,0.0,0.0,0.0,0.0,0.68,2.0,0.0
20200415:0110,0.0,0.0,0.0,0.0,0.31,1.93,0.0
20200415:0210,0.0,0.0,0.0,0.0,-0.08,1.86,0.0
20200415:0310,0.0,0.0,0.0,0.0,-0.39,1.86,0.0
20200415:0410,0.0,0.0,0.0,0.0,-0.51,1.86,0.0
20200415:0510,0.27,39.07,0.71,6.69,-0.26,1.79,0.0
20200415:0610,36.89,117.42,2.24,16.01,2.28,1.79,0.0
20200415:0710,128.94,193.93,4.19,25.17,4.64,3.1,0.0
20200415:0810,369.27,215.3,6.78,33.71,6.3,3.79,0.0
20200415:0910,475.56,258.83,8.19,40.98,7.81,3.86,0.0
20200415:1010,753.78,192.84,9.99,46.14,9.31,3.72,0.0
20200415:1110,375.8,363.61,8.4,48.26,10.72,3.52,0.0
20200415:1210,889.28,134.8,10.5,46.85,12.0,3.17,0.0
20200415:1310,752.15,158.07,9.41,42.24,12.97,2.9,0.0
20200415:1410,571.36,163.1,7.74,35.32,13.63,2.83,0.0
20200415:1510,394.91,137.0,5.81,26.99,13.92,2.83,0.0
20200415:1610,222.27,90.54,3.7,17.91,13.78,2.69,0.0
20200415:1710,56.83,40.75,1.53,8.59,13.0,2.0,0.0
20200415:1810,0.0,0.0,0.0,0.0,11.34,2.07,0.0
20200415:1910,0.0,0.0,0.0,0.0,9.93,1.86,0.0
20200415:2010,0.0,0.0,0.0,0.0,7.72,1.79,0.0
20200415:2110,0.0,0.0,0.0,0.0,6.37,1.79,0.0
20200415:2210,0.0,0.0,0.0,0.0,5.63,1.72,0.0
20200415:2310,0.0,0.0,0.0,0.0,4.98,1.72,0.0
20200416:0010,0.0,0.0,0.0,0.0,3.65,2.07,0.0
20200416:0110,0.0,0.0,0.0,0.0,3.08,2.21,0.0
20200416:0210,0.0,0.0,0.0,0.0,3.11,2.21,0.0
20200416:0310,0.0,0.0,0.0,0.0,3.07,2.14,0.0
20200416:0410,0.0,0.0,0.0,0.0,2.99,1.93,0.0
20200416:0510,1.9,34.9,1.06,7.01,3.01,1.72,0.0
20200416:0610,138.76,79.58,3.26,16.33,5.77,1.1,0.0
20200416:0710,345.04,105.38,5.55,25.49,10.47,1.17,0.0
20200416:0810,201.04,265.0,5.75,34.04,12.77,1.66,0.0
20200416:0910,470.89,257.84,8.16,41.33,14.36,1.86,0.0
20200416:1010,629.76,249.82,9.47,46.5,15.67,1.79,0.0
20200416:1110,868.42,154.74,10.62,48.62,16.77,1.59,0.0
20200416:1210,894.62,127.11,10.52,47.19,17.64,1.52,0.0
20200416:1310,814.03,116.82,9.61,42.54,18.31,1.72,0.0
20200416:1410,630.2,128.2,7.97,35.59,18.8,2.14,0.0
20200416:1510,442.12,109.93,6.02,27.24,18.87,2.34,0.0
20200416:1610,226.92,88.13,3.75,18.15,18.56,2.07,0.0
20200416:1710,35.1,53.8,1.37,8.83,17.49,1.45,0.0
20200416:1810,0.0,0.0,0.0,0.0,15.2,1.45,0.0
20200416:1910,0.0,0.0,0.0,0.0,12.98,1.79,0.0
20200416:2010,0.0,0.0,0.0,0.0,10.49,2.07,0.0
20200416:2110,0.0,0.0,0.0,0.0,8.81,2.07,0.0
20200416:2210,0.0,0.0,0.0,0.0,7.89,2.0,0.0
20200416:2310,0.0,0.0,0.0,0.0,7.04,1.93,0.0
20200417:0010,0.0,0.0,0.0,0.0,6.4,1.79,0.0
20200417:0110,0.0,0.0,0.0,0.0,5.6,1.72,0.0
20200417:0210,0.0,0.0,0.0,0.0,4.98,1.66,0.0
20200417:0310,0.0,0.0,0.0,0.0,4.65,1.45,0.0
20200417:0410,0.0,0.0,0.0,0.0,4.45,1.24,0.0
20200417:0510,4.12,28.31,1.23,7.32,4.47,1.1,0.0
20200417:0610,143.09,78.44,3.32,16.64,6.46,0.69,0.0
20200417:0710,332.11,114.15,5.53,25.81,9.36,0.9,0.0
20200417:0810,514.37,143.67,7.5,34.37,10.95,1.03,0.0
20200417:0910,713.16,137.53,9.23,41.68,12.41,1.1,0.0
20200417:1010,830.62,143.19,10.29,46.86,13.78,1.1,0.0
20200417:1110,864.84,155.38,10.64,48.98,14.95,0.9,0.0
20200417:1210,859.46,145.32,10.41,47.52,15.96,0.83,0.0
20200417:1310,781.59,133.81,9.51,42.84,16.62,0.97,0.0
20200417:1410,616.52,134.38,7.94,35.86,16.87,1.03,0.0
20200417:1510,416.77,123.32,5.95,27.48,16.92,0.97,0.0
20200417:1610,241.73,79.66,3.85,18.38,16.69,1.1,0.0
