Latitude (decimal degrees):	51.498
Longitude (decimal degrees):	10.810
Elevation (m):	201
Radiation database:	PVGIS-SARAH2


Slope: 30 deg. 
Azimuth: 11 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20200304:1110,4.91,188.12,2.73,31.93,4.9,4.41,0.0
20200304:1210,0.0,43.83,0.63,31.37,5.04,4.34,0.0
20200304:1310,5.27,163.96,2.38,28.09,5.34,4.0,0.0
20200304:1410,0.0,96.06,1.38,22.52,5.43,3.66,0.0
20200304:1510,25.39,108.25,1.65,15.26,5.4,3.52,0.0
20200304:1610,35.67,51.16,0.79,6.85,5.35,3.31,0.0
20200304:1710,0.0,0.0,0.0,0.0,4.16,2.41,0.0
20200304:1810,0.0,0.0,0.0,0.0,2.95,2.28,0.0
20200304:1910,0.0,0.0,0.0,0.0,2.29,2.28,0.0
20200304:2010,0.0,0.0,0.0,0.0,1.66,2.14,0.0
20200304:2110,0.0,0.0,0.0,0.0,1.01,1.93,0.0
20200304:2210,0.0,0.0,0.0,0.0,0.23,1.93,0.0
20200304:2310,0.0,0.0,0.0,0.0,-0.42,1.86,0.0
20200305:0010,0.0,0.0,0.0,0.0,-0.98,1.72,0.0
20200305:0110,0.0,0.0,0.0,0.0,-0.81,1.38,0.0
20200305:0210,0.0,0.0,0.0,0.0,-0.96,1.31,0.0
20200305:0310,0.0,0.0,0.0,0.0,-1.24,1.24,0.0
20200305:0410,0.0,0.0,0.0,0.0,-1.75,1.24,0.0
20200305:0510,0.0,0.0,0.0,0.0,-1.47,1.31,0.0
20200305:0610,0.0,0.0,0.0,0.0,-0.99,1.31,0.0
20200305:0710,4.41,61.12,0.91,10.6,-0.14,1.17,0.0
20200305:0810,1.52,97.15,1.41,18.64,2.33,1.79,0.0
20200305:0910,12.41,165.88,2.47,25.32,3.64,2.62,0.0
20200305:1010,169.67,262.59,4.78,30.07,4.91,3.17,0.0
20200305:1110,196.57,284.0,5.2,32.32,6.2,3.72,0.0
20200305:1210,192.49,280.61,5.06,31.75,7.25,4.55,0.0
20200305:1310,374.81,240.99,5.51,28.44,7.42,4.28,0.0
20200305:1410,250.53,203.62,4.1,22.85,7.4,4.0,0.0
20200305:1510,93.8,134.6,2.26,15.55,7.44,3.86,0.0
20200305:1610,2.87,36.84,0.54,7.13,6.91,3.31,0.0
20200305:1710,0.0,0.0,0.0,0.0,6.02,3.17,0.0
20200305:1810,0.0,0.0,0.0,0.0,5.41,3.38,0.0
20200305:1910,0.0,0.0,0.0,0.0,5.14,3.31,0.0
20200305:2010,0.0,0.0,0.0,0.0,4.7,3.59,0.0
20200305:2110,0.0,0.0,0.0,0.0,4.27,3.86,0.0
20200305:2210,0.0,0.0,0.0,0.0,3.86,3.72,0.0
20200305:2310,0.0,0.0,0.0,0.0,3.6,3.38,0.0
20200306:0010,0.0,0.0,0.0,0.0,3.44,2.83,0.0
20200306:0110,0.0,0.0,0.0,0.0,3.37,2.41,0.0
20200306:0210,0.0,0.0,0.0,0.0,3.37,2.28,0.0
20200306:0310,0.0,0.0,0.0,0.0,3.55,2.28,0.0
20200306:0410,0.0,0.0,0.0,0.0,3.94,2.28,0.0
20200306:0510,0.0,0.0,0.0,0.0,4.47,2.21,0.0
20200306:0610,0.0,0.0,0.0,0.0,5.19,2.76,0.0
20200306:0710,38.93,82.71,1.47,10.95,5.92,2.97,0.0
20200306:0810,0.0,49.43,0.71,19.0,6.12,3.31,0.0
20200306:0910,12.31,167.71,2.49,25.7,6.2,3.17,0.0
20200306:1010,0.0,129.63,1.86,30.46,6.21,3.38,0.0
20200306:1110,3.23,180.4,2.61,32.71,6.22,3.66,0.0
20200306:1210,1.66,163.4,2.36,32.13,6.1,3.38,0.0
20200306:1310,0.0,129.63,1.86,28.79,6.17,3.24,0.0
20200306:1410,0.0,83.93,1.21,23.17,6.14,3.66,0.0
20200306:1510,8.22,96.46,1.42,15.85,5.22,3.72,0.0
20200306:1610,0.0,12.12,0.17,7.41,3.7,3.86,0.0
20200306:1710,0.0,0.0,0.0,0.0,2.67,3.59,0.0
20200306:1810,0.0,0.0,0.0,0.0,2.24,4.07,0.0
20200306:1910,0.0,0.0,0.0,0.0,2.18,4.0,0.0
20200306:2010,0.0,0.0,0.0,0.0,2.03,4.07,0.0
20200306:2110,0.0,0.0,0.0,0.0,2.01,4.34,0.0
20200306:2210,0.0,0.0,0.0,0.0,1.94,4.34,0.0
20200306:2310,0.0,0.0,0.0,0.0,1.93,4.28,0.0
20200307:0010,0.0,0.0,0.0,0.0,1.98,4.14,0.0
20200307:0110,0.0,0.0,0.0,0.0,2.07,4.62,0.0
20200307:0210,0.0,0.0,0.0,0.0,2.17,4.28,0.0
20200307:0310,0.0,0.0,0.0,0.0,2.26,4.14,0.0
20200307:0410,0.0,0.0,0.0,0.0,2.32,4.14,0.0
20200307:0510,0.0,0.0,0.0,0.0,2.23,4.41,0.0
20200307:0610,0.0,6.53,0.09,2.42,2.09,4.07,0.0
20200307:0710,39.64,86.49,1.54,11.3,2.35,4.21,0.0
20200307:0810,62.33,157.96,2.69,19.36,2.91,5.03,0.0
20200307:0910,16.78,177.73,2.67,26.08,3.48,5.45,0.0
20200307:1010,137.53,266.41,4.66,30.85,4.48,5.38,0.0
20200307:1110,0.0,138.02,1.98,33.1,5.37,5.24,0.0
20200307:1210,0.0,64.35,0.92,32.5,5.68,5.03,0.0
20200307:1310,0.0,138.02,1.98,29.15,6.19,5.24,0.0
20200307:1410,0.0,53.16,0.76,23.49,6.0,4.9,0.0
20200307:1510,0.0,75.54,1.09,16.15,5.86,4.48,0.0
20200307:1610,10.78,46.7,0.7,7.69,5.48,3.52,0.0
20200307:1710,0.0,0.0,0.0,0.0,4.85,2.62,0.0
20200307:1810,0.0,0.0,0.0,0.0,4.05,2.14,0.0
20200307:1910,0.0,0.0,0.0,0.0,3.44,2.0,0.0
20200307:2010,0.0,0.0,0.0,0.0,3.16,1.86,0.0
20200307:2110,0.0,0.0,0.0,0.0,2.29,1.86,0.0
20200307:2210,0.0,0.0,0.0,0.0,1.71,1.86,0.0
20200307:2310,0.0,0.0,0.0,0.0,1.36,1.86,0.0
20200308:0010,0.0,0.0,0.0,0.0,0.58,2.07,0.0
20200308:0110,0.0,0.0,0.0,0.0,-0.12,2.21,0.0
20200308:0210,0.0,0.0,0.0,0.0,-0.33,2.28,0.0
20200308:0310,0.0,0.0,0.0,0.0,0.15,2.41,0.0
20200308:0410,0.0,0.0,0.0,0.0,1.31,2.62,0.0
20200308:0510,0.0,0.0,0.0,0.0,2.2,2.69,0.0
20200308:0610,0.0,4.66,0.07,2.76,2.74,2.76,0.0
20200308:0710,0.0,51.29,0.74,11.66,3.26,2.9,0.0
20200308:0810,0.0,54.09,0.78,19.73,4.42,3.38,0.0
20200308:0910,89.29,218.78,3.72,26.46,6.12,4.41,0.0
20200308:1010,135.01,264.51,4.64,31.24,7.57,4.97,0.0
20200308:1110,442.48,259.79,6.6,33.5,8.78,5.38,0.0
20200308:1210,127.85,277.82,4.7,32.88,9.51,5.72,0.0
20200308:1310,258.85,259.55,5.12,29.5,9.96,5.66,0.0
20200308:1410,337.1,197.39,4.61,23.82,9.87,5.45,0.0
20200308:1510,33.95,120.99,1.88,16.45,9.63,4.83,0.0
20200308:1610,0.0,33.57,0.48,7.97,9.22,4.21,0.0
20200308:1710,0.0,0.0,0.0,0.0,8.54,3.79,0.0
20200308:1810,0.0,0.0,0.0,0.0,7.93,3.52,0.0
20200308:1910,0.0,0.0,0.0,0.0,7.23,3.38,0.0
20200308:2010,0.0,0.0,0.0,0.0,6.96,3.17,0.0
20200308:2110,0.0,0.0,0.0,0.0,6.58,3.03,0.0
20200308:2210,0.0,0.0,0.0,0.0,6.36,2.97,0.0
20200308:2310,0.0,0.0,0.0,0.0,6.18,3.03,0.0
20200309:0010,0.0,0.0,0.0,0.0,6.18,3.24,0.0
20200309:0110,0.0,0.0,0.0,0.0,6.29,3.17,0.0
20200309:0210,0.0,0.0,0.0,0.0,6.08,3.03,0.0
20200309:0310,0.0,0.0,0.0,0.0,6.07,2.9,0.0
20200309:0410,0.0,0.0,0.0,0.0,5.98,2.62,0.0
20200309:0510,0.0,0.0,0.0,0.0,5.87,2.55,0.0
20200309:0610,0.0,2.8,0.04,3.11,5.75,2.55,0.0
20200309:0710,0.0,55.95,0.8,12.01,5.94,2.76,0.0
20200309:0810,4.36,116.14,1.7,20.1,6.5,3.1,0.0
20200309:0910,25.52,193.09,2.95,26.84,7.14,3.66,0.0
20200309:1010,38.52,234.58,3.62,31.64,7.92,4.21,0.0
20200309:1110,0.0,120.3,1.73,33.89,8.6,4.41,0.0
20200309:1210,216.52,292.09,5.43,33.26,9.26,4.34,0.0
20200309:1310,113.24,253.3,4.23,29.85,9.48,4.21,0.0
20200309:1410,317.87,204.69,4.61,24.14,9.33,3.93,0.0
20200309:1510,19.7,115.38,1.74,16.75,8.92,3.93,0.0
20200309:1610,132.04,70.41,1.38,8.25,7.98,2.9,0.0
20200309:1710,0.0,0.0,0.0,0.0,6.92,2.48,0.0
20200309:1810,0.0,0.0,0.0,0.0,5.65,2.41,0.0
20200309:1910,0.0,0.0,0.0,0.0,5.06,2.76,0.0
20200309:2010,0.0,0.0,0.0,0.0,4.46,2.62,0.0
20200309:2110,0.0,0.0,0.0,0.0,4.17,2.55,0.0
20200309:2210,0.0,0.0,0.0,0.0,3.46,2.69,0.0
20200309:2310,0.0,0.0,0.0,0.0,3.01,2.9,0.0
20200310:0010,0.0,0.0,0.0,0.0,2.78,3.03,0.0
20200310:0110,0.0,0.0,0.0,0.0,2.78,3.17,0.0
20200310:0210,0.0,0.0,0.0,0.0,2.55,3.45,0.0
20200310:0310,0.0,0.0,0.0,0.0,2.73,3.93,0.0
20200310:0410,0.0,0.0,0.0,0.0,3.2,4.21,0.0
20200310:0510,0.0,0.0,0.0,0.0,3.51,4.62,0.0
20200310:0610,0.0,13.99,0.2,3.46,3.56,5.24,0.0
20200310:0710,0.0,46.63,0.67,12.37,3.61,5.93,0.0
20200310:0810,27.33,148.33,2.33,20.47,3.68,6.28,0.0
20200310:0910,0.0,103.52,1.49,27.23,3.76,6.41,0.0
20200310:1010,0.0,148.28,2.13,32.03,3.98,6.14,0.0
20200310:1110,1.57,171.77,2.48,34.28,4.11,5.93,0.0
20200310:1210,17.79,219.97,3.27,33.64,5.07,5.59,0.0
20200310:1310,0.0,146.42,2.1,30.21,5.53,5.24,0.0
20200310:1410,0.0,108.18,1.55,24.46,5.86,5.03,0.0
20200310:1510,0.0,64.35,0.92,17.04,6.43,5.31,0.0
20200310:1610,4.94,45.54,0.67,8.53,7.12,5.52,0.0
20200310:1710,0.0,0.0,0.0,0.0,7.74,5.79,0.0
20200310:1810,0.0,0.0,0.0,0.0,8.4,6.0,0.0
20200310:1910,0.0,0.0,0.0,0.0,8.54,6.07,0.0
20200310:2010,0.0,0.0,0.0,0.0,9.35,6.41,0.0
20200310:2110,0.0,0.0,0.0,0.0,9.98,6.55,0.0
20200310:2210,0.0,0.0,0.0,0.0,10.39,6.76,0.0
20200310:2310,0.0,0.0,0.0,0.0,10.52,6.69,0.0
20200311:0010,0.0,0.0,0.0,0.0,10.52,6.48,0.0
20200311:0110,0.0,0.0,0.0,0.0,10.48,6.69,0.0
20200311:0210,0.0,0.0,0.0,0.0,10.54,7.03,0.0
20200311:0310,0.0,0.0,0.0,0.0,10.32,6.9,0.0
20200311:0410,0.0,0.0,0.0,0.0,9.66,5.31,0.0
20200311:0510,0.0,0.0,0.0,0.0,8.79,4.21,0.0
20200311:0610,0.0,11.19,0.16,3.81,8.06,3.79,0.0
20200311:0710,13.26,85.43,1.34,12.73,7.33,3.17,0.0
20200311:0810,0.0,74.61,1.07,20.84,7.38,2.9,0.0
20200311:0910,0.0,107.25,1.54,27.62,7.61,2.62,0.0
20200311:1010,0.0,138.02,1.98,32.43,7.86,2.34,0.0
20200311:1110,110.8,285.87,4.78,34.68,8.19,2.07,0.0
20200311:1210,33.73,243.27,3.7,34.02,9.28,3.1,0.0
20200311:1310,121.55,257.14,4.35,30.56,10.36,4.0,0.0
20200311:1410,91.17,205.31,3.4,24.79,10.97,5.03,0.0
20200311:1510,13.43,112.25,1.67,17.34,11.14,3.93,0.0
20200311:1610,0.0,34.51,0.5,8.81,10.84,3.52,0.0
20200311:1710,0.0,0.0,0.0,0.0,10.39,4.21,0.0
20200311:1810,0.0,0.0,0.0,0.0,10.1,4.83,0.0
20200311:1910,0.0,0.0,0.0,0.0,9.86,3.93,0.0
20200311:2010,0.0,0.0,0.0,0.0,9.77,4.07,0.0
20200311:2110,0.0,0.0,0.0,0.0,9.57,4.07,0.0
20200311:2210,0.0,0.0,0.0,0.0,9.8,4.69,0.0
20200311:2310,0.0,0.0,0.0,0.0,9.93,5.45,0.0
20200312:0010,0.0,0.0,0.0,0.0,10.23,6.07,0.0
20200312:0110,0.0,0.0,0.0,0.0,10.61,6.55,0.0
20200312:0210,0.0,0.0,0.0,0.0,10.59,6.9,0.0
20200312:0310,0.0,0.0,0.0,0.0,10.3,6.83,0.0
20200312:0410,0.0,0.0,0.0,0.0,9.88,6.83,0.0
20200312:0510,0.0,0.0,0.0,0.0,9.78,6.97,0.0
20200312:0610,0.0,16.79,0.24,4.16,9.99,7.45,0.0
20200312:0710,16.98,92.43,1.47,13.09,10.72,8.0,0.0
20200312:0810,0.0,51.29,0.74,21.21,10.47,8.62,0.0
20200312:0910,1.47,153.11,2.21,28.0,10.47,8.62,0.0
20200312:1010,0.0,74.61,1.07,32.83,9.34,7.79,0.0
20200312:1110,55.82,269.46,4.22,35.08,8.28,6.69,0.0
20200312:1210,778.69,150.13,7.98,34.4,8.93,7.45,0.0
20200312:1310,785.1,107.75,7.36,30.91,9.32,7.1,0.0
20200312:1410,615.08,116.94,5.81,25.11,9.4,6.9,0.0
20200312:1510,401.51,109.64,3.85,17.64,9.22,6.48,0.0
20200312:1610,159.26,74.39,1.62,9.08,8.69,5.1,0.0
20200312:1710,0.0,0.0,0.0,0.0,7.65,4.14,0.0
20200312:1810,0.0,0.0,0.0,0.0,6.46,3.38,0.0
20200312:1910,0.0,0.0,0.0,0.0,6.07,3.31,0.0
20200312:2010,0.0,0.0,0.0,0.0,5.86,3.79,0.0
20200312:2110,0.0,0.0,0.0,0.0,5.48,3.86,0.0
20200312:2210,0.0,0.0,0.0,0.0,5.26,4.14,0.0
20200312:2310,0.0,0.0,0.0,0.0,4.93,4.41,0.0
20200313:0010,0.0,0.0,0.0,0.0,4.54,4.55,0.0
20200313:0110,0.0,0.0,0.0,0.0,3.96,4.76,0.0
20200313:0210,0.0,0.0,0.0,0.0,3.57,4.69,0.0
20200313:0310,0.0,0.0,0.0,0.0,3.24,4.9,0.0
20200313:0410,0.0,0.0,0.0,0.0,3.22,5.17,0.0
20200313:0510,0.0,0.0,0.0,0.0,3.4,5.52,0.0
20200313:0610,0.0,16.79,0.24,4.51,3.62,5.86,0.0
20200313:0710,21.89,97.66,1.59,13.45,4.06,6.41,0.0
20200313:0810,129.9,179.55,3.56,21.59,4.78,6.14,0.0
20200313:0910,4.37,162.78,2.37,28.39,5.51,8.48,0.0
20200313:1010,574.39,199.46,7.25,33.23,6.42,8.97,0.0
20200313:1110,261.93,306.99,6.07,35.47,7.35,8.97,0.0
20200313:1210,0.0,53.16,0.76,34.78,8.01,8.9,0.0
20200313:1310,0.0,112.84,1.62,31.26,8.29,7.66,0.0
20200313:1410,0.0,92.33,1.33,25.43,8.52,7.17,0.0
20200313:1510,9.35,110.56,1.63,17.93,7.91,7.03,0.0
20200313:1610,0.0,12.12,0.17,9.36,6.83,6.21,0.0
20200313:1710,0.0,0.0,0.0,0.0,6.04,4.76,0.0
20200313:1810,0.0,0.0,0.0,0.0,5.14,4.41,0.0
20200313:1910,0.0,0.0,0.0,0.0,4.04,4.14,0.0
20200313:2010,0.0,0.0,0.0,0.0,3.76,3.79,0.0
20200313:2110,0.0,0.0,0.0,0.0,3.55,3.45,0.0
20200313:2210,0.0,0.0,0.0,0.0,3.37,2.9,0.0
20200313:2310,0.0,0.0,0.0,0.0,3.52,2.48,0.0
20200314:0010,0.0,0.0,0.0,0.0,3.38,2.0,0.0
20200314:0110,0.0,0.0,0.0,0.0,3.13,1.66,0.0
20200314:0210,0.0,0.0,0.0,0.0,2.56,1.24,0.0
20200314:0310,0.0,0.0,0.0,0.0,1.79,0.76,0.0
20200314:0410,0.0,0.0,0.0,0.0,1.89,0.48,0.0
20200314:0510,0.0,0.0,0.0,0.0,1.34,0.69,0.0
20200314:0610,0.79,24.05,0.36,4.87,0.54,0.9,0.0
20200314:0710,190.49,75.54,2.91,13.81,1.43,0.76,0.0
20200314:0810,236.63,167.37,4.3,21.96,2.55,1.66,0.0
20200314:0910,478.19,175.93,6.35,28.78,3.29,1.93,0.0
20200314:1010,789.66,103.34,8.12,33.63,4.41,2.0,0.0
20200314:1110,713.52,190.24,8.17,35.87,5.67,2.14,0.0
20200314:1210,663.13,214.52,7.82,35.16,6.67,2.34,0.0
20200314:1310,628.87,192.68,7.09,31.61,7.1,2.69,0.0
20200314:1410,539.45,160.52,5.79,25.75,7.41,2.83,0.0
20200314:1510,354.63,132.44,3.86,18.22,7.23,2.97,0.0
20200314:1610,169.43,77.97,1.77,9.63,6.72,2.69,0.0
20200314:1710,0.0,0.0,0.0,0.0,5.46,2.55,0.0
20200314:1810,0.0,0.0,0.0,0.0,3.84,2.69,0.0
20200314:1910,0.0,0.0,0.0,0.0,3.18,2.69,0.0
20200314:2010,0.0,0.0,0.0,0.0,2.47,2.76,0.0
20200314:2110,0.0,0.0,0.0,0.0,1.88,2.62,0.0
20200314:2210,0.0,0.0,0.0,0.0,1.3,2.34,0.0
20200314:2310,0.0,0.0,0.0,0.0,0.61,2.14,0.0
20200315:0010,0.0,0.0,0.0,0.0,-0.03,2.07,0.0
20200315:0110,0.0,0.0,0.0,0.0,-0.4,2.28,0.0
20200315:0210,0.0,0.0,0.0,0.0,-0.35,2.55,0.0
20200315:0310,0.0,0.0,0.0,0.0,0.03,2.76,0.0
20200315:0410,0.0,0.0,0.0,0.0,0.38,2.76,0.0
20200315:0510,0.0,0.0,0.0,0.0,0.87,2.76,0.0
20200315:0610,1.55,27.55,0.43,5.22,1.35,2.76,0.0
20200315:0710,155.4,89.11,2.76,14.18,2.83,2.97,0.0
20200315:0810,326.36,134.87,4.73,22.34,5.06,3.45,0.0
20200315:0910,501.96,160.79,6.43,29.17,7.05,4.41,0.0
20200315:1010,638.02,174.36,7.6,34.03,8.55,4.83,0.0
20200315:1110,666.51,202.86,7.97,36.27,9.77,5.1,0.0
20200315:1210,793.52,144.41,8.2,35.54,10.67,5.1,0.0
20200315:1310,567.82,208.6,6.85,31.97,11.25,4.97,0.0
20200315:1410,492.5,170.07,5.6,26.07,11.45,4.76,0.0
20200315:1510,388.64,116.88,3.97,18.52,11.33,4.28,0.0
20200315:1610,163.33,78.76,1.78,9.91,10.7,3.38,0.0
20200315:1710,0.0,0.0,0.0,0.0,9.16,2.83,0.0
20200315:1810,0.0,0.0,0.0,0.0,7.57,2.55,0.0
20200315:1910,0.0,0.0,0.0,0.0,6.65,2.55,0.0
20200315:2010,0.0,0.0,0.0,0.0,5.36,2.34,0.0
20200315:2110,0.0,0.0,0.0,0.0,3.87,2.07,0.0
20200315:2210,0.0,0.0,0.0,0.0,3.17,1.86,0.0
20200315:2310,0.0,0.0,0.0,0.0,3.09,1.66,0.0
20200316:0010,0.0,0.0,0.0,0.0,3.15,1.52,0.0
20200316:0110,0.0,0.0,0.0,0.0,3.28,1.38,0.0
20200316:0210,0.0,0.0,0.0,0.0,3.98,1.17,0.0
20200316:0310,0.0,0.0,0.0,0.0,3.75,1.1,0.0
20200316:0410,0.0,0.0,0.0,0.0,3.72,0.97,0.0
20200316:0510,0.0,0.0,0.0,0.0,3.22,0.97,0.0
20200316:0610,25.29,22.6,0.87,5.58,1.9,1.17,0.0
20200316:0710,169.52,86.23,2.89,14.54,2.94,1.03,0.0
20200316:0810,341.13,130.48,4.85,22.72,7.25,1.38,0.0
20200316:0910,494.1,165.53,6.46,29.56,9.75,2.34,0.0
20200316:1010,728.1,129.1,7.94,34.43,11.48,2.62,0.0
20200316:1110,748.66,164.26,8.29,36.67,12.92,2.9,0.0
20200316:1210,696.78,191.54,7.94,35.92,14.06,2.9,0.0
20200316:1310,682.75,161.03,7.27,32.32,14.77,2.9,0.0
20200316:1410,399.39,200.27,5.32,26.39,15.19,3.17,0.0
20200316:1510,432.69,99.74,4.14,18.81,14.96,2.34,0.0
20200316:1610,153.27,81.61,1.8,10.18,14.39,1.31,0.0
20200316:1710,0.0,0.0,0.0,0.0,12.98,0.83,0.0
20200316:1810,0.0,0.0,0.0,0.0,12.16,0.76,0.0
20200316:1910,0.0,0.0,0.0,0.0,11.62,0.83,0.0
20200316:2010,0.0,0.0,0.0,0.0,10.03,1.1,0.0
20200316:2110,0.0,0.0,0.0,0.0,7.91,1.31,0.0
20200316:2210,0.0,0.0,0.0,0.0,7.49,1.24,0.0
20200316:2310,0.0,0.0,0.0,0.0,7.68,1.1,0.0
20200317:0010,0.0,0.0,0.0,0.0,8.1,0.76,0.0
20200317:0110,0.0,0.0,0.0,0.0,7.83,0.48,0.0
20200317:0210,0.0,0.0,0.0,0.0,7.52,0.07,0.0
20200317:0310,0.0,0.0,0.0,0.0,7.01,0.55,0.0
20200317:0410,0.0,0.0,0.0,0.0,5.66,1.17,0.0
20200317:0510,0.0,0.0,0.0,0.0,3.64,1.66,0.0
20200317:0610,0.76,29.83,0.44,5.94,3.74,1.59,0.0
20200317:0710,52.56,114.84,2.14,14.91,6.06,1.45,0.0
20200317:0810,94.31,189.18,3.47,23.1,9.57,1.86,0.0
20200317:0910,62.21,236.85,3.86,29.96,10.52,2.69,0.0
20200317:1010,738.16,128.86,8.08,34.83,11.0,2.76,0.0
20200317:1110,871.94,101.49,8.76,37.07,11.75,2.97,0.0
20200317:1210,561.08,249.19,7.54,36.3,12.33,3.24,0.0
20200317:1310,757.82,127.27,7.58,32.67,12.81,3.38,0.0
20200317:1410,614.04,122.82,6.11,26.71,13.08,3.31,0.0
20200317:1510,397.34,115.76,4.1,19.1,13.05,3.1,0.0
20200317:1610,181.17,79.29,1.94,10.46,12.52,2.34,0.0
20200317:1710,0.0,0.0,0.0,0.0,11.13,2.0,0.0
20200317:1810,0.0,0.0,0.0,0.0,9.25,2.0,0.0
20200317:1910,0.0,0.0,0.0,0.0,7.57,1.72,0.0
20200317:2010,0.0,0.0,0.0,0.0,6.36,1.66,0.0
20200317:2110,0.0,0.0,0.0,0.0,5.43,1.66,0.0
20200317:2210,0.0,0.0,0.0,0.0,4.53,1.72,0.0
20200317:2310,0.0,0.0,0.0,0.0,3.66,1.79,0.0
20200318:0010,0.0,0.0,0.0,0.0,2.91,1.86,0.0
20200318:0110,0.0,0.0,0.0,0.0,2.25,1.86,0.0
20200318:0210,0.0,0.0,0.0,0.0,1.74,2.0,0.0
20200318:0310,0.0,0.0,0.0,0.0,1.48,2.0,0.0
20200318:0410,0.0,0.0,0.0,0.0,1.41,2.0,0.0
20200318:0510,0.0,0.0,0.0,0.0,1.32,2.07,0.0
20200318:0610,25.44,35.72,0.98,6.29,1.44,2.0,0.0
20200318:0710,208.95,73.0,3.2,15.27,3.97,1.66,0.0
20200318:0810,348.66,131.81,5.01,23.47,8.81,2.14,0.0
20200318:0910,592.54,121.16,6.94,30.35,10.8,3.31,0.0
20200318:1010,785.89,100.93,8.27,35.23,12.32,3.86,0.0
20200318:1110,827.9,125.19,8.67,37.47,13.42,4.14,0.0
20200318:1210,860.27,110.77,8.57,36.68,14.44,4.69,0.0
20200318:1310,754.26,127.78,7.61,33.02,14.95,4.41,0.0
20200318:1410,577.61,139.12,6.04,27.02,15.05,4.14,0.0
20200318:1510,380.45,122.9,4.1,19.39,14.73,3.93,0.0
20200318:1610,177.34,80.5,1.97,10.73,13.94,3.31,0.0
20200318:1710,0.0,0.0,0.0,0.0,12.59,3.03,0.0
20200318:1810,0.0,0.0,0.0,0.0,11.21,2.76,0.0
20200318:1910,0.0,0.0,0.0,0.0,10.4,2.41,0.0
20200318:2010,0.0,0.0,0.0,0.0,9.18,2.41,0.0
20200318:2110,0.0,0.0,0.0,0.0,8.32,2.28,0.0
20200318:2210,0.0,0.0,0.0,0.0,7.33,2.14,0.0
20200318:2310,0.0,0.0,0.0,0.0,6.64,1.93,0.0
20200319:0010,0.0,0.0,0.0,0.0,5.91,1.79,0.0
20200319:0110,0.0,0.0,0.0,0.0,5.58,1.59,0.0
20200319:0210,0.0,0.0,0.0,0.0,5.09,1.52,0.0
20200319:0310,0.0,0.0,0.0,0.0,4.5,1.52,0.0
20200319:0410,0.0,0.0,0.0,0.0,4.14,1.52,0.0
20200319:0510,0.0,0.0,0.0,0.0,3.91,1.45,0.0
20200319:0610,22.97,39.43,0.99,6.65,4.1,1.31,0.0
20200319:0710,181.5,88.46,3.14,15.64,6.59,0.9,0.0
20200319:0810,343.12,135.34,5.04,23.85,10.63,1.03,0.0
20200319:0910,582.93,126.33,6.95,30.74,12.8,1.52,0.0
20200319:1010,734.9,128.7,8.15,35.63,13.95,2.28,0.0
20200319:1110,144.11,313.82,5.47,37.87,14.54,2.34,0.0
20200319:1210,671.84,205.28,8.03,37.06,14.43,1.86,0.0
20200319:1310,335.25,275.37,6.08,33.37,14.26,1.45,0.0
20200319:1410,525.44,159.94,5.91,27.34,14.24,1.1,0.0
20200319:1510,372.67,125.28,4.11,19.68,13.99,0.83,0.0
20200319:1610,187.68,79.57,2.05,11.0,13.5,0.76,0.0
20200319:1710,0.0,0.0,0.0,0.0,12.58,1.24,0.0
20200319:1810,0.0,0.0,0.0,0.0,10.81,1.86,0.0
20200319:1910,0.0,0.0,0.0,0.0,9.98,2.28,0.0
20200319:2010,0.0,0.0,0.0,0.0,9.55,2.21,0.0
20200319:2110,0.0,0.0,0.0,0.0,9.01,2.0,0.0
20200319:2210,0.0,0.0,0.0,0.0,8.36,1.86,0.0
20200319:2310,0.0,0.0,0.0,0.0,7.87,1.79,0.0
20200320:0010,0.0,0.0,0.0,0.0,7.46,1.86,0.0
20200320:0110,0.0,0.0,0.0,0.0,7.05,1.72,0.0
20200320:0210,0.0,0.0,0.0,0.0,6.72,1.59,0.0
20200320:0310,0.0,0.0,0.0,0.0,6.53,1.59,0.0
20200320:0410,0.0,0.0,0.0,0.0,6.3,1.59,0.0
20200320:0510,0.0,0.0,0.0,0.0,6.49,1.72,0.0
20200320:0610,0.73,33.56,0.5,7.01,6.41,1.72,0.0
20200320:0710,1.18,84.95,1.23,16.0,6.35,2.62,0.0
20200320:0810,0.0,105.38,1.51,24.23,6.71,2.97,0.0
20200320:0910,0.0,136.16,1.96,31.13,6.99,3.1,0.0
20200320:1010,0.0,94.19,1.35,36.04,6.85,3.17,0.0
20200320:1110,0.0,53.16,0.76,38.26,6.7,2.62,0.0
20200320:1210,0.0,51.29,0.74,37.44,6.78,3.1,0.0
20200320:1310,0.0,109.11,1.57,33.71,6.59,3.03,0.0
20200320:1410,0.0,65.28,0.94,27.66,6.46,3.1,0.0
20200320:1510,0.0,41.97,0.6,19.97,6.17,3.38,0.0
20200320:1610,0.0,16.79,0.24,11.27,5.68,3.79,0.0
20200320:1710,0.0,0.0,0.0,0.0,5.26,3.86,0.0
20200320:1810,0.0,0.0,0.0,0.0,4.75,3.86,0.0
20200320:1910,0.0,0.0,0.0,0.0,4.88,3.59,0.0
20200320:2010,0.0,0.0,0.0,0.0,4.52,3.59,0.0
20200320:2110,0.0,0.0,0.0,0.0,4.18,3.52,0.0
20200320:2210,0.0,0.0,0.0,0.0,3.96,3.52,0.0
